Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	12	Paragraph count, number of paragraphs
2	DESSC	READNS	13	Sentence count, number of sentences
3	DESWC	READNW	292	Word count, number of words
4	DESPL	READAPL	1.083	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.289	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	22.846	Sentence length, number of words, mean
7	DESSLd	n/a	19.480	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.692	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.946	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.113	Word length, number of letters, mean
11	DESWLltd	n/a	2.645	Word length, number of letters, standard deviation
12	PCNARz	n/a	-1.018	Text Easability PC Narrativity, z score
13	PCNARp	n/a	15.620	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.041	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	14.920	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	1.287	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	89.970	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-2.421	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	0.780	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.25	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	40.130	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-2.168	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	1.540	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-0.824	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	20.610	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.370	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	8.530	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.417	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.417	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.5	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.200	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.227	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.253	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.042	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.058	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.021	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.050	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.25	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.093	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.127	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.138	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.340	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.106	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.132	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.177	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.137	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.845	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.673	Lexical diversity, VOCD, all words
50	CNCAll	CONi	168.855	All connectives incidence
51	CNCCaus	CONCAUSi	152.486	Causal connectives incidence
52	CNCLogic	CONLOGi	71.918	Logical connectives incidence
53	CNCADC	CONADVCONi	17.123	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	17.123	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	3.425	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	17.123	Additive connectives incidence
57	CNCPos	n/a	47.945	Positive connectives incidence
58	CNCNeg	n/a	37.671	Negative connectives incidence
59	SMCAUSv	CAUSV	13.699	Causal verb incidence
60	SMCAUSvp	CAUSVP	17.123	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	6.849	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.200	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	1.667	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.012	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.361	WordNet verb overlap
66	SMTEMP	TEMPta	0.75	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	8.077	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.944	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.871	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	1	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	1	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.157	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.062	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	448.630	Noun phrase density, incidence
75	DRVP	n/a	157.534	Verb phrase density, incidence
76	DRAP	n/a	13.699	Adverbial phrase density, incidence
77	DRPP	n/a	95.890	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	0	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	0	Negation density, incidence
80	DRGERUND	GERUNDi	6.849	Gerund density, incidence
81	DRINF	INFi	23.973	Infinitive density, incidence
82	WRDNOUN	NOUNi	407.535	Noun incidence
83	WRDVERB	VERBi	106.164	Verb incidence
84	WRDADJ	ADJi	68.494	Adjective incidence
85	WRDADV	ADVi	17.123	Adverb incidence
86	WRDPRO	DENPRPi	51.370	Pronoun incidence
87	WRDPRP1s	n/a	0	First person singular pronoun incidence
88	WRDPRP1p	n/a	13.699	First person plural pronoun incidence
89	WRDPRP2	PRO2i	6.849	Second person pronoun incidence
90	WRDPRP3s	n/a	20.548	Third person singular pronoun incidence
91	WRDPRP3p	n/a	6.849	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	1.855	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.769	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	0	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	398.121	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	557.928	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	404.069	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	434.265	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	447.254	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.590	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.218	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	2.075	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	2.215	Hypernymy for nouns and verbs, mean
