Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	16	Paragraph count, number of paragraphs
2	DESSC	READNS	39	Sentence count, number of sentences
3	DESWC	READNW	697	Word count, number of words
4	DESPL	READAPL	2.438	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.315	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	18	Sentence length, number of words, mean
7	DESSLd	n/a	13.625	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.650	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.953	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.993	Word length, number of letters, mean
11	DESWLltd	n/a	2.693	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.295	Text Easability PC Narrativity, z score
13	PCNARp	n/a	38.590	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.146	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	55.570	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.609	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	27.090	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-2.029	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	2.120	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.118	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	45.620	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.507	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	30.850	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.148	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.620	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.338	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	37.070	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.184	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.263	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.237	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.113	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.185	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.146	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.039	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.066	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.034	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.108	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.132	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.066	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.098	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.112	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.089	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.097	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.157	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.171	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.276	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.166	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.781	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.526	Lexical diversity, VOCD, all words
50	CNCAll	CONi	127.966	All connectives incidence
51	CNCCaus	CONCAUSi	116.992	Causal connectives incidence
52	CNCLogic	CONLOGi	84.648	Logical connectives incidence
53	CNCADC	CONADVCONi	21.521	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	24.390	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	7.174	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	14.347	Additive connectives incidence
57	CNCPos	n/a	37.303	Positive connectives incidence
58	CNCNeg	n/a	54.519	Negative connectives incidence
59	SMCAUSv	CAUSV	22.956	Causal verb incidence
60	SMCAUSvp	CAUSVP	25.825	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	10.043	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.118	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	1.875	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.039	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.358	WordNet verb overlap
66	SMTEMP	TEMPta	0.829	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.128	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.935	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.800	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.937	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.903	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.087	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.062	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	368.723	Noun phrase density, incidence
75	DRVP	n/a	203.730	Verb phrase density, incidence
