Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	7	Paragraph count, number of paragraphs
2	DESSC	READNS	13	Sentence count, number of sentences
3	DESWC	READNW	181	Word count, number of words
4	DESPL	READAPL	1.857	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.864	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	14.308	Sentence length, number of words, mean
7	DESSLd	n/a	15.813	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.536	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.847	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.630	Word length, number of letters, mean
11	DESWLltd	n/a	2.749	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.098	Text Easability PC Narrativity, z score
13	PCNARp	n/a	46.410	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.388	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	35.200	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.246	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	59.480	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.749	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	4.090	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	1.825	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	96.560	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.334	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	62.930	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	0.384	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	64.800	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	0.448	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	67	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.25	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.25	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.25	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.093	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.093	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.093	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.071	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.137	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.021	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.069	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.167	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.040	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.115	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.165	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.127	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.132	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.064	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.101	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.148	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.131	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.844	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.624	Lexical diversity, VOCD, all words
