Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	27	Paragraph count, number of paragraphs
2	DESSC	READNS	48	Sentence count, number of sentences
3	DESWC	READNW	1432	Word count, number of words
4	DESPL	READAPL	1.778	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.013	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	29.958	Sentence length, number of words, mean
7	DESSLd	n/a	22.484	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.571	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.913	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.744	Word length, number of letters, mean
11	DESWLltd	n/a	2.549	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.152	Text Easability PC Narrativity, z score
13	PCNARp	n/a	55.960	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.960	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	16.850	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.360	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	35.940	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.351	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	36.320	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.202	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	57.930	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.708	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	24.200	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.216	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	11.310	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.331	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	37.070	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.511	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.617	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.596	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.369	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.494	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.440	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.091	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.098	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.064	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.083	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.489	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.155	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.205	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.197	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.164	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.154	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.293	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.247	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.308	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.150	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.650	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.393	Lexical diversity, VOCD, all words
50	CNCAll	CONi	93.036	All connectives incidence
51	CNCCaus	CONCAUSi	111.936	Causal connectives incidence
52	CNCLogic	CONLOGi	69.134	Logical connectives incidence
53	CNCADC	CONADVCONi	24.441	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	36.313	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	20.950	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	11.872	Additive connectives incidence
57	CNCPos	n/a	24.441	Positive connectives incidence
58	CNCNeg	n/a	32.821	Negative connectives incidence
59	SMCAUSv	CAUSV	12.570	Causal verb incidence
60	SMCAUSvp	CAUSVP	20.251	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	12.570	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.579	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	1.737	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.068	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.483	WordNet verb overlap
66	SMTEMP	TEMPta	0.819	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.813	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.957	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.728	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.907	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.889	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.074	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.048	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	358.240	Noun phrase density, incidence
75	DRVP	n/a	206.006	Verb phrase density, incidence
76	DRAP	n/a	32.821	Adverbial phrase density, incidence
77	DRPP	n/a	111.034	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	5.587	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	8.380	Negation density, incidence
80	DRGERUND	GERUNDi	11.173	Gerund density, incidence
81	DRINF	INFi	25.838	Infinitive density, incidence
82	WRDNOUN	NOUNi	298.883	Noun incidence
83	WRDVERB	VERBi	130.586	Verb incidence
84	WRDADJ	ADJi	60.055	Adjective incidence
85	WRDADV	ADVi	48.184	Adverb incidence
86	WRDPRO	DENPRPi	74.022	Pronoun incidence
87	WRDPRP1s	n/a	8.380	First person singular pronoun incidence
88	WRDPRP1p	n/a	14.665	First person plural pronoun incidence
89	WRDPRP2	PRO2i	4.888	Second person pronoun incidence
90	WRDPRP3s	n/a	16.760	Third person singular pronoun incidence
91	WRDPRP3p	n/a	19.553	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.143	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.025	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.079	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	382.377	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	566.043	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	367.973	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	400.196	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	425.056	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.676	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.629	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.844	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.836	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	43.648	Flesch Reading Ease
105	RDFKGL	READFKGL	14.583	Flesch-Kincaid Grade level
106	RDL2	L2	11.847	Coh-Metrix L2 Readability
