Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	8	Paragraph count, number of paragraphs
2	DESSC	READNS	10	Sentence count, number of sentences
3	DESWC	READNW	213	Word count, number of words
4	DESPL	READAPL	1.25	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.707	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	21.700	Sentence length, number of words, mean
7	DESSLd	n/a	23.641	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.653	Word length, number of syllables, mean
9	DESWLsyd	n/a	1.010	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.160	Word length, number of letters, mean
11	DESWLltd	n/a	2.857	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.618	Text Easability PC Narrativity, z score
13	PCNARp	n/a	27.090	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.359	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	35.940	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.820	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	79.100	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-2.773	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	0.280	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	1.266	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	89.620	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.320	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	62.170	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.926	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.180	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.492	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	6.810	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.222	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.444	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.333	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.089	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.156	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.133	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.031	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.041	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.012	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.029	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.222	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.111	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.086	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.152	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.030	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.075	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.108	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.165	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.125	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.114	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.887	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.677	Lexical diversity, VOCD, all words
50	CNCAll	CONi	136.480	All connectives incidence
51	CNCCaus	CONCAUSi	115.716	Causal connectives incidence
52	CNCLogic	CONLOGi	107.981	Logical connectives incidence
53	CNCADC	CONADVCONi	32.864	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	32.864	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	4.695	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	18.779	Additive connectives incidence
57	CNCPos	n/a	46.948	Positive connectives incidence
58	CNCNeg	n/a	70.423	Negative connectives incidence
59	SMCAUSv	CAUSV	14.085	Causal verb incidence
60	SMCAUSvp	CAUSVP	28.169	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	4.695	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.75	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	3	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.027	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.349	WordNet verb overlap
66	SMTEMP	TEMPta	0.722	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.400	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.984	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.971	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	1	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	1	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.180	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.076	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	384.977	Noun phrase density, incidence
75	DRVP	n/a	173.709	Verb phrase density, incidence
76	DRAP	n/a	0	Adverbial phrase density, incidence
77	DRPP	n/a	107.981	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	0	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	0	Negation density, incidence
80	DRGERUND	GERUNDi	28.169	Gerund density, incidence
81	DRINF	INFi	18.779	Infinitive density, incidence
82	WRDNOUN	NOUNi	328.638	Noun incidence
83	WRDVERB	VERBi	112.676	Verb incidence
84	WRDADJ	ADJi	103.286	Adjective incidence
85	WRDADV	ADVi	9.390	Adverb incidence
86	WRDPRO	DENPRPi	42.254	Pronoun incidence
87	WRDPRP1s	n/a	4.695	First person singular pronoun incidence
88	WRDPRP1p	n/a	23.474	First person plural pronoun incidence
89	WRDPRP2	PRO2i	4.695	Second person pronoun incidence
90	WRDPRP3s	n/a	0	Third person singular pronoun incidence
91	WRDPRP3p	n/a	9.390	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.197	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.928	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	2.030	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	403.833	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	569.618	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	385.933	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	427.474	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	440.414	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.483	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	7.054	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.685	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	2.375	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	45.372	Flesch Reading Ease
105	RDFKGL	READFKGL	12.222	Flesch-Kincaid Grade level
106	RDL2	L2	16.401	Coh-Metrix L2 Readability
