Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	20	Paragraph count, number of paragraphs
2	DESSC	READNS	21	Sentence count, number of sentences
3	DESWC	READNW	497	Word count, number of words
4	DESPL	READAPL	1.050	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.224	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	24.048	Sentence length, number of words, mean
7	DESSLd	n/a	14.365	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.650	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.897	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.020	Word length, number of letters, mean
11	DESWLltd	n/a	2.624	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.528	Text Easability PC Narrativity, z score
13	PCNARp	n/a	30.150	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.388	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	35.200	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	1.808	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	96.410	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.572	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	5.820	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.148	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	55.570	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.360	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	35.940	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.186	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	11.900	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-3.101	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	0.100	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.5	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.650	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.650	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.258	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.374	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.342	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.074	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.083	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.031	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.055	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.200	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.052	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.156	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.148	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.005	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.169	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.150	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.220	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.139	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.824	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.562	Lexical diversity, VOCD, all words
50	CNCAll	CONi	128.158	All connectives incidence
51	CNCCaus	CONCAUSi	123.170	Causal connectives incidence
52	CNCLogic	CONLOGi	76.459	Logical connectives incidence
53	CNCADC	CONADVCONi	22.133	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	26.157	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	4.024	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	22.133	Additive connectives incidence
57	CNCPos	n/a	16.097	Positive connectives incidence
58	CNCNeg	n/a	44.266	Negative connectives incidence
59	SMCAUSv	CAUSV	26.157	Causal verb incidence
60	SMCAUSvp	CAUSVP	36.217	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	24.145	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.357	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	0.538	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.044	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.484	WordNet verb overlap
66	SMTEMP	TEMPta	0.600	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.762	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.898	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.762	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	1	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	1	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.135	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.063	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	422.535	Noun phrase density, incidence
75	DRVP	n/a	193.159	Verb phrase density, incidence
76	DRAP	n/a	20.121	Adverbial phrase density, incidence
77	DRPP	n/a	138.833	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	14.085	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	2.012	Negation density, incidence
80	DRGERUND	GERUNDi	28.169	Gerund density, incidence
81	DRINF	INFi	16.097	Infinitive density, incidence
82	WRDNOUN	NOUNi	346.077	Noun incidence
83	WRDVERB	VERBi	112.676	Verb incidence
84	WRDADJ	ADJi	50.302	Adjective incidence
85	WRDADV	ADVi	22.133	Adverb incidence
86	WRDPRO	DENPRPi	58.350	Pronoun incidence
87	WRDPRP1s	n/a	4.024	First person singular pronoun incidence
88	WRDPRP1p	n/a	14.085	First person plural pronoun incidence
89	WRDPRP2	PRO2i	4.024	Second person pronoun incidence
90	WRDPRP3s	n/a	16.097	Third person singular pronoun incidence
91	WRDPRP3p	n/a	20.121	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	1.961	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.939	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.910	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	370.813	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	563.451	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	413.759	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	444.531	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	457.796	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.828	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.719	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.658	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	2.082	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	43.223	Flesch Reading Ease
105	RDFKGL	READFKGL	13.110	Flesch-Kincaid Grade level
106	RDL2	L2	10.643	Coh-Metrix L2 Readability
