Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	6	Paragraph count, number of paragraphs
2	DESSC	READNS	10	Sentence count, number of sentences
3	DESWC	READNW	105	Word count, number of words
4	DESPL	READAPL	1.667	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.211	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	11	Sentence length, number of words, mean
7	DESSLd	n/a	8.097	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.571	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.959	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.952	Word length, number of letters, mean
11	DESWLltd	n/a	3.227	Word length, number of letters, standard deviation
12	PCNARz	n/a	0	Text Easability PC Narrativity, z score
13	PCNARp	n/a	50	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.493	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	31.210	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-1.972	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	2.440	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.924	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	2.740	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	1.005	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	84.130	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.438	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	66.640	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.940	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.160	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	2.031	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	97.880	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.111	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.222	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.111	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.111	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.133	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.133	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.063	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.077	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.037	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.083	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.222	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.044	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.058	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.061	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.111	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.130	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.081	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.155	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.157	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.150	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.780	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.709	Lexical diversity, VOCD, all words
50	CNCAll	CONi	95.526	All connectives incidence
51	CNCCaus	CONCAUSi	110.028	Causal connectives incidence
52	CNCLogic	CONLOGi	85.714	Logical connectives incidence
53	CNCADC	CONADVCONi	19.048	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	47.619	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	38.095	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	9.524	Additive connectives incidence
57	CNCPos	n/a	9.524	Positive connectives incidence
58	CNCNeg	n/a	47.619	Negative connectives incidence
59	SMCAUSv	CAUSV	0	Causal verb incidence
60	SMCAUSvp	CAUSVP	19.048	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	0	Intentional verbs incidence
62	SMCAUSr	CAUSC	2	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	2	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.048	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.252	WordNet verb overlap
66	SMTEMP	TEMPta	1	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	1.600	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.742	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.725	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.885	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.853	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.175	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.094	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	390.476	Noun phrase density, incidence
75	DRVP	n/a	180.952	Verb phrase density, incidence
76	DRAP	n/a	38.095	Adverbial phrase density, incidence
77	DRPP	n/a	104.762	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	0	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	0	Negation density, incidence
80	DRGERUND	GERUNDi	0	Gerund density, incidence
81	DRINF	INFi	19.048	Infinitive density, incidence
82	WRDNOUN	NOUNi	304.762	Noun incidence
83	WRDVERB	VERBi	104.762	Verb incidence
84	WRDADJ	ADJi	76.190	Adjective incidence
85	WRDADV	ADVi	57.143	Adverb incidence
86	WRDPRO	DENPRPi	66.667	Pronoun incidence
87	WRDPRP1s	n/a	19.048	First person singular pronoun incidence
88	WRDPRP1p	n/a	0	First person plural pronoun incidence
89	WRDPRP2	PRO2i	9.524	Second person pronoun incidence
90	WRDPRP3s	n/a	0	Third person singular pronoun incidence
91	WRDPRP3p	n/a	19.048	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.267	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.995	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.220	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	404.125	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	580.964	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	328.821	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	363.857	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	386.478	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.947	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.728	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.710	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.833	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	63.271	Flesch Reading Ease
105	RDFKGL	READFKGL	7.043	Flesch-Kincaid Grade level
106	RDL2	L2	19.332	Coh-Metrix L2 Readability
