Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	16	Paragraph count, number of paragraphs
2	DESSC	READNS	21	Sentence count, number of sentences
3	DESWC	READNW	701	Word count, number of words
4	DESPL	READAPL	1.313	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.873	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	33.619	Sentence length, number of words, mean
7	DESSLd	n/a	27.981	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.519	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.851	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.659	Word length, number of letters, mean
11	DESWLltd	n/a	2.478	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.157	Text Easability PC Narrativity, z score
13	PCNARp	n/a	55.960	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.392	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	8.230	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.089	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	46.810	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.160	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	12.300	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	2.441	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	99.270	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.917	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	81.860	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.553	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	6.060	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.158	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	44.040	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.550	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.550	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.600	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.329	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.381	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.342	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.083	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.089	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.046	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.064	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.550	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.148	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.162	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.164	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.027	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.057	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.195	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.171	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.233	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.153	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.710	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.472	Lexical diversity, VOCD, all words
50	CNCAll	CONi	83.908	All connectives incidence
51	CNCCaus	CONCAUSi	101.635	Causal connectives incidence
52	CNCLogic	CONLOGi	109.843	Logical connectives incidence
53	CNCADC	CONADVCONi	41.369	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	51.355	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	11.412	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	15.692	Additive connectives incidence
57	CNCPos	n/a	29.957	Positive connectives incidence
