Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	21	Paragraph count, number of paragraphs
2	DESSC	READNS	59	Sentence count, number of sentences
3	DESWC	READNW	1067	Word count, number of words
4	DESPL	READAPL	2.810	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.778	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	18.220	Sentence length, number of words, mean
7	DESSLd	n/a	13.373	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.586	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.925	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.664	Word length, number of letters, mean
11	DESWLltd	n/a	2.670	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.540	Text Easability PC Narrativity, z score
13	PCNARp	n/a	29.460	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.065	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	47.610	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.550	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	29.120	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.766	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	22.360	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.629	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	73.240	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.231	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	59.100	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.253	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.220	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	0.204	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	57.930	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.328	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.397	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.397	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.193	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.307	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.279	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.081	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.117	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.048	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.088	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.190	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.082	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.132	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.151	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.151	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.157	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.144	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.137	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.272	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.121	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.609	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.382	Lexical diversity, VOCD, all words
50	CNCAll	CONi	64.633	All connectives incidence
51	CNCCaus	CONCAUSi	84.743	Causal connectives incidence
52	CNCLogic	CONLOGi	95.595	Logical connectives incidence
53	CNCADC	CONADVCONi	25.305	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	35.614	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	10.309	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	20.619	Additive connectives incidence
57	CNCPos	n/a	19.681	Positive connectives incidence
58	CNCNeg	n/a	54.358	Negative connectives incidence
59	SMCAUSv	CAUSV	24.367	Causal verb incidence
60	SMCAUSvp	CAUSVP	41.237	Causal verbs and causal particles incidence
