Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	22	Paragraph count, number of paragraphs
2	DESSC	READNS	27	Sentence count, number of sentences
3	DESWC	READNW	649	Word count, number of words
4	DESPL	READAPL	1.227	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.528	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	24.407	Sentence length, number of words, mean
7	DESSLd	n/a	15.483	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.644	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.980	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.958	Word length, number of letters, mean
11	DESWLltd	n/a	2.689	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.413	Text Easability PC Narrativity, z score
13	PCNARp	n/a	34.090	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.565	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	28.770	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	1.295	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	90.150	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.751	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	4.010	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.146	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	55.570	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-0.025	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	49.200	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.023	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	2.170	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-2.663	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	0.390	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.308	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.462	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.385	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.214	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.326	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.326	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.051	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.064	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.031	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.048	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.231	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.056	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.100	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.076	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.073	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.080	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.116	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.076	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.202	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.094	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.812	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.540	Lexical diversity, VOCD, all words
50	CNCAll	CONi	122.730	All connectives incidence
