Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	11	Paragraph count, number of paragraphs
2	DESSC	READNS	14	Sentence count, number of sentences
3	DESWC	READNW	372	Word count, number of words
4	DESPL	READAPL	1.273	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.647	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	26.786	Sentence length, number of words, mean
7	DESSLd	n/a	22.526	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.527	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.903	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.656	Word length, number of letters, mean
11	DESWLltd	n/a	2.467	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.248	Text Easability PC Narrativity, z score
13	PCNARp	n/a	40.520	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.542	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	29.460	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	1.251	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	89.440	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.918	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	18.140	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	-0.062	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	47.610	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.218	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	58.320	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-4.748	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	0.069	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	52.390	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.538	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.615	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.615	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.212	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.353	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.259	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.097	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.093	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.046	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.080	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.538	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.141	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.149	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.111	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.086	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.131	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.153	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.121	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.212	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.512	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	74.317	Lexical diversity, MTLD, all words
