Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	98	Paragraph count, number of paragraphs
2	DESSC	READNS	175	Sentence count, number of sentences
3	DESWC	READNW	5332	Word count, number of words
4	DESPL	READAPL	1.786	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.096	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	30.566	Sentence length, number of words, mean
7	DESSLd	n/a	23.240	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.497	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.817	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.567	Word length, number of letters, mean
11	DESWLltd	n/a	2.384	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.547	Text Easability PC Narrativity, z score
13	PCNARp	n/a	70.540	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.861	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	19.490	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.486	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	31.560	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	0.066	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	52.390	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	1.343	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	90.990	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.738	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	76.730	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.310	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.040	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.889	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	18.670	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.345	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.621	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.443	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.198	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.481	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.300	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.112	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.123	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.073	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.100	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.511	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.218	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.181	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.182	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.207	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.203	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.214	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.169	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.337	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.216	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	63.068	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	123.189	Lexical diversity, VOCD, all words
50	CNCAll	CONi	95.086	All connectives incidence
51	CNCCaus	CONCAUSi	38.260	Causal connectives incidence
52	CNCLogic	CONLOGi	42.761	Logical connectives incidence
53	CNCADC	CONADVCONi	15.004	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	13.503	Temporal connectives incidence
