Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	11	Paragraph count, number of paragraphs
2	DESSC	READNS	21	Sentence count, number of sentences
3	DESWC	READNW	459	Word count, number of words
4	DESPL	READAPL	1.909	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	1.044	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	21.952	Sentence length, number of words, mean
7	DESSLd	n/a	17.591	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.826	Word length, number of syllables, mean
9	DESWLsyd	n/a	1.007	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	5.508	Word length, number of letters, mean
11	DESWLltd	n/a	2.910	Word length, number of letters, standard deviation
12	PCNARz	n/a	-1.152	Text Easability PC Narrativity, z score
13	PCNARp	n/a	12.510	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	0.215	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	58.320	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	0.633	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	73.570	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-1.520	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	6.430	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	1.681	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	95.350	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	-1.361	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	8.690	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.597	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	5.590	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.586	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	5.710	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.450	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.5	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.550	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.265	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.335	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.329	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.104	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.113	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.038	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.065	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.150	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.019	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.172	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.197	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.123	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.166	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.203	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.226	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.247	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.592	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	119.087	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	139.277	Lexical diversity, VOCD, all words
50	CNCAll	CONi	102.397	All connectives incidence
51	CNCCaus	CONCAUSi	50.109	Causal connectives incidence
