Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	43	Paragraph count, number of paragraphs
2	DESSC	READNS	63	Sentence count, number of sentences
3	DESWC	READNW	2692	Word count, number of words
4	DESPL	READAPL	1.465	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.767	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	42.905	Sentence length, number of words, mean
7	DESSLd	n/a	28.371	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.475	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.807	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.435	Word length, number of letters, mean
11	DESWLltd	n/a	2.408	Word length, number of letters, standard deviation
12	PCNARz	n/a	1.005	Text Easability PC Narrativity, z score
13	PCNARp	n/a	84.130	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-2.092	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	1.830	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.413	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	34.090	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	0.445	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	67	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.678	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	74.860	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	1.141	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	87.290	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.459	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.710	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-2.789	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	0.270	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.468	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.742	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.548	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.240	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.652	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.367	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.121	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.109	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.089	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.078	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.758	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.344	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.171	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.165	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.196	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.195	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.199	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.184	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.310	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.126	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.529	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.282	Lexical diversity, VOCD, all words
50	CNCAll	CONi	71.146	All connectives incidence
51	CNCCaus	CONCAUSi	104.608	Causal connectives incidence
52	CNCLogic	CONLOGi	97.325	Logical connectives incidence
53	CNCADC	CONADVCONi	23.031	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	33.804	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	11.144	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	13.001	Additive connectives incidence
57	CNCPos	n/a	15.973	Positive connectives incidence
58	CNCNeg	n/a	61.293	Negative connectives incidence
59	SMCAUSv	CAUSV	8.544	Causal verb incidence
60	SMCAUSvp	CAUSVP	24.517	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	7.801	Intentional verbs incidence
62	SMCAUSr	CAUSC	1.792	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	2.409	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.090	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.520	WordNet verb overlap
66	SMTEMP	TEMPta	0.548	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	6.492	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.751	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.717	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.887	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.855	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.065	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.041	Sentence syntax similarity, all combinations, across paragraphs, mean
