Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	41	Paragraph count, number of paragraphs
2	DESSC	READNS	61	Sentence count, number of sentences
3	DESWC	READNW	1773	Word count, number of words
4	DESPL	READAPL	1.488	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.810	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	29.180	Sentence length, number of words, mean
7	DESSLd	n/a	20.732	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.529	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.866	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.509	Word length, number of letters, mean
11	DESWLltd	n/a	2.524	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.242	Text Easability PC Narrativity, z score
13	PCNARp	n/a	59.480	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-0.930	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	17.620	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-1.130	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	12.920	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.303	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	38.210	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	1.190	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	88.100	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	1.355	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	91.150	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.243	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.25	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.306	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	38.210	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.300	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.483	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.417	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.256	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.423	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.337	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.106	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.133	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.069	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.095	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.483	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.168	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.172	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.184	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.178	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.210	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.197	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.155	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.327	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.164	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.532	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.306	Lexical diversity, VOCD, all words
50	CNCAll	CONi	70.264	All connectives incidence
51	CNCCaus	CONCAUSi	100.914	Causal connectives incidence
52	CNCLogic	CONLOGi	98.703	Logical connectives incidence
53	CNCADC	CONADVCONi	29.329	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	33.841	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	11.844	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	18.613	Additive connectives incidence
57	CNCPos	n/a	22.561	Positive connectives incidence
58	CNCNeg	n/a	54.146	Negative connectives incidence
59	SMCAUSv	CAUSV	15.228	Causal verb incidence
60	SMCAUSvp	CAUSVP	27.637	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	5.076	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.786	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	4.800	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.115	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.485	WordNet verb overlap
66	SMTEMP	TEMPta	0.783	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.754	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.783	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.686	Minimal Edit Distance, part of speech
