Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	48	Paragraph count, number of paragraphs
2	DESSC	READNS	64	Sentence count, number of sentences
3	DESWC	READNW	2591	Word count, number of words
4	DESPL	READAPL	1.333	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.519	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	40.609	Sentence length, number of words, mean
7	DESSLd	n/a	25.839	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.540	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.848	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.644	Word length, number of letters, mean
11	DESWLltd	n/a	2.465	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.247	Text Easability PC Narrativity, z score
13	PCNARp	n/a	59.480	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.578	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	5.820	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.115	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	45.620	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	-0.131	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	44.830	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.958	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	82.890	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.785	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	78.230	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.337	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.990	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-1.263	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	10.380	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.397	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.603	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.571	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.303	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.518	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.460	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.105	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.113	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.069	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.085	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.460	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.191	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.129	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.143	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.133	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.152	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.159	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.154	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.294	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.114	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.511	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.282	Lexical diversity, VOCD, all words
50	CNCAll	CONi	68.049	All connectives incidence
51	CNCCaus	CONCAUSi	114.589	Causal connectives incidence
52	CNCLogic	CONLOGi	98.032	Logical connectives incidence
53	CNCADC	CONADVCONi	27.403	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	41.683	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	10.807	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	16.596	Additive connectives incidence
57	CNCPos	n/a	23.157	Positive connectives incidence
