Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	44	Paragraph count, number of paragraphs
2	DESSC	READNS	67	Sentence count, number of sentences
3	DESWC	READNW	2753	Word count, number of words
4	DESPL	READAPL	1.523	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.876	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	41.164	Sentence length, number of words, mean
7	DESSLd	n/a	31.370	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.424	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.789	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.301	Word length, number of letters, mean
11	DESWLltd	n/a	2.332	Word length, number of letters, standard deviation
12	PCNARz	n/a	1.257	Text Easability PC Narrativity, z score
13	PCNARp	n/a	89.440	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.796	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	3.670	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-1.437	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	7.640	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	0.200	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	57.530	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	2.173	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	98.5	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	1.707	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	95.540	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.535	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	0.570	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.304	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	38.210	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.288	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.697	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.485	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.200	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.595	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.367	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.116	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.095	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.087	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.087	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.606	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.359	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.143	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.164	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.130	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.195	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.215	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.164	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.320	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.120	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.460	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.238	Lexical diversity, VOCD, all words
50	CNCAll	CONi	64.626	All connectives incidence
51	CNCCaus	CONCAUSi	111.320	Causal connectives incidence
52	CNCLogic	CONLOGi	108.972	Logical connectives incidence
53	CNCADC	CONADVCONi	35.598	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	45.768	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	14.166	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	16.709	Additive connectives incidence
57	CNCPos	n/a	23.974	Positive connectives incidence
58	CNCNeg	n/a	60.298	Negative connectives incidence
59	SMCAUSv	CAUSV	7.991	Causal verb incidence
60	SMCAUSvp	CAUSVP	25.064	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	6.538	Intentional verbs incidence
62	SMCAUSr	CAUSC	2.043	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	4.474	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.107	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.519	WordNet verb overlap
66	SMTEMP	TEMPta	0.773	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	5.761	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.663	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.733	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.905	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.888	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.063	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.038	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	325.463	Noun phrase density, incidence
75	DRVP	n/a	275.336	Verb phrase density, incidence
76	DRAP	n/a	52.670	Adverbial phrase density, incidence
77	DRPP	n/a	74.827	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	4.722	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	6.175	Negation density, incidence
80	DRGERUND	GERUNDi	24.337	Gerund density, incidence
81	DRINF	INFi	33.055	Infinitive density, incidence
82	WRDNOUN	NOUNi	192.881	Noun incidence
83	WRDVERB	VERBi	136.941	Verb incidence
84	WRDADJ	ADJi	80.639	Adjective incidence
85	WRDADV	ADVi	87.178	Adverb incidence
86	WRDPRO	DENPRPi	91.173	Pronoun incidence
87	WRDPRP1s	n/a	19.615	First person singular pronoun incidence
88	WRDPRP1p	n/a	21.068	First person plural pronoun incidence
89	WRDPRP2	PRO2i	14.166	Second person pronoun incidence
90	WRDPRP3s	n/a	6.175	Third person singular pronoun incidence
91	WRDPRP3p	n/a	6.902	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.618	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.223	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.954	CELEX Log minimum frequency for content words, mean
