Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	53	Paragraph count, number of paragraphs
2	DESSC	READNS	73	Sentence count, number of sentences
3	DESWC	READNW	2410	Word count, number of words
4	DESPL	READAPL	1.377	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.596	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	33.247	Sentence length, number of words, mean
7	DESSLd	n/a	21.777	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.654	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.983	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.895	Word length, number of letters, mean
11	DESWLltd	n/a	2.733	Word length, number of letters, standard deviation
12	PCNARz	n/a	-0.076	Text Easability PC Narrativity, z score
13	PCNARp	n/a	47.210	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.120	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	13.140	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.586	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	28.100	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	0.023	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	50.800	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	0.227	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	58.710	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.426	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	66.280	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-1.401	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	8.080	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.779	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	21.770	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.583	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.736	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.681	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.347	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.542	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.434	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.136	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.116	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.071	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.088	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.431	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.206	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.244	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.202	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.239	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.190	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.264	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.162	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.336	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.144	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	0.510	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.291	Lexical diversity, VOCD, all words
50	CNCAll	CONi	76.513	All connectives incidence
51	CNCCaus	CONCAUSi	95.219	Causal connectives incidence
52	CNCLogic	CONLOGi	80.083	Logical connectives incidence
53	CNCADC	CONADVCONi	23.651	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	29.046	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	7.884	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	17.427	Additive connectives incidence
57	CNCPos	n/a	16.183	Positive connectives incidence
58	CNCNeg	n/a	48.963	Negative connectives incidence
59	SMCAUSv	CAUSV	11.203	Causal verb incidence
60	SMCAUSvp	CAUSVP	20.332	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	7.884	Intentional verbs incidence
62	SMCAUSr	CAUSC	0.786	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	2.450	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.096	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.546	WordNet verb overlap
66	SMTEMP	TEMPta	0.771	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.753	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.957	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.749	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.943	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.905	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.067	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.047	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	368.050	Noun phrase density, incidence
75	DRVP	n/a	210.373	Verb phrase density, incidence
76	DRAP	n/a	29.876	Adverbial phrase density, incidence
77	DRPP	n/a	113.278	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	6.639	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	2.490	Negation density, incidence
80	DRGERUND	GERUNDi	22.407	Gerund density, incidence
81	DRINF	INFi	25.311	Infinitive density, incidence
82	WRDNOUN	NOUNi	279.253	Noun incidence
83	WRDVERB	VERBi	119.087	Verb incidence
84	WRDADJ	ADJi	70.955	Adjective incidence
85	WRDADV	ADVi	47.303	Adverb incidence
86	WRDPRO	DENPRPi	58.921	Pronoun incidence
87	WRDPRP1s	n/a	11.618	First person singular pronoun incidence
88	WRDPRP1p	n/a	23.237	First person plural pronoun incidence
89	WRDPRP2	PRO2i	11.203	Second person pronoun incidence
90	WRDPRP3s	n/a	1.245	Third person singular pronoun incidence
91	WRDPRP3p	n/a	7.054	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.199	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.053	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.715	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	399.366	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	565.432	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	369.908	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	397.024	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	416.079	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.880	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.894	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.771	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.840	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	33.397	Flesch Reading Ease
105	RDFKGL	READFKGL	16.803	Flesch-Kincaid Grade level
106	RDL2	L2	15.005	Coh-Metrix L2 Readability
