Number	Label	Label V2.x	Text	Full description
1	DESPC	READNP	77	Paragraph count, number of paragraphs
2	DESSC	READNS	108	Sentence count, number of sentences
3	DESWC	READNW	4318	Word count, number of words
4	DESPL	READAPL	1.403	Paragraph length, number of sentences in a paragraph, mean
5	DESPLd	n/a	0.765	Paragraph length, number of sentences in a pragraph, standard deviation
6	DESSL	READASL	40.019	Sentence length, number of words, mean
7	DESSLd	n/a	33.820	Sentence length, number of words, standard deviation
8	DESWLsy	READASW	1.517	Word length, number of syllables, mean
9	DESWLsyd	n/a	0.888	Word length, number of syllables, standard deviation
10	DESWLlt	n/a	4.637	Word length, number of letters, mean
11	DESWLltd	n/a	2.501	Word length, number of letters, standard deviation
12	PCNARz	n/a	0.781	Text Easability PC Narrativity, z score
13	PCNARp	n/a	78.230	Text Easability PC Narrativity, percentile
14	PCSYNz	n/a	-1.411	Text Easability PC Syntactic simplicity, z score
15	PCSYNp	n/a	7.930	Text Easability PC Syntactic simplicity, percentile
16	PCCNCz	n/a	-0.290	Text Easability PC Word concreteness, z score
17	PCCNCp	n/a	38.590	Text Easability PC Word concreteness, percentile
18	PCREFz	n/a	0.343	Text Easability PC Referential cohesion, z score
19	PCREFp	n/a	63.310	Text Easability PC Referential cohesion, percentile
20	PCDCz	n/a	1.432	Text Easability PC Deep cohesion, z score
21	PCDCp	n/a	92.360	Text Easability PC Deep cohesion, percentile
22	PCVERBz	n/a	0.466	Text Easability PC Verb cohesion, z score
23	PCVERBp	n/a	67.720	Text Easability PC Verb cohesion, percentile
24	PCCONNz	n/a	-2.191	Text Easability PC Connectivity, z score
25	PCCONNp	n/a	1.430	Text Easability PC Connectivity, percentile
26	PCTEMPz	n/a	-0.276	Text Easability PC Temporality, z score
27	PCTEMPp	n/a	39.360	Text Easability PC Temporality, percentile
28	CRFNO1	CRFBN1um	0.449	Noun overlap, adjacent sentences, binary, mean
29	CRFAO1	CRFBA1um	0.692	Argument overlap, adjacent sentences, binary, mean
30	CRFSO1	CRFBS1um	0.542	Stem overlap, adjacent sentences, binary, mean
31	CRFNOa	CRFBNaum	0.358	Noun overlap, all sentences, binary, mean
32	CRFAOa	CRFBAaum	0.565	Argument overlap, all sentences, binary, mean
33	CRFSOa	CRFBSaum	0.444	Stem overlap, all sentences, binary, mean
34	CRFCWO1	CRFPC1um	0.136	Content word overlap, adjacent sentences, proportional, mean
35	CRFCWO1d	n/a	0.155	Content word overlap, adjacent sentences, proportional, standard deviation
36	CRFCWOa	CRFPCaum	0.080	Content word overlap, all sentences, proportional, mean
37	CRFCWOad	n/a	0.102	Content word overlap, all sentences, proportional, standard deviation
38	LSASS1	LSAassa	0.533	LSA overlap, adjacent sentences, mean
39	LSASS1d	LSAassd	0.254	LSA overlap, adjacent sentences, standard deviation
40	LSASSp	LSApssa	0.183	LSA overlap, all sentences in paragraph, mean
41	LSASSpd	LSApssd	0.192	LSA overlap, all sentences in paragraph, standard deviation
42	LSAPP1	LSAppa	0.124	LSA overlap, adjacent paragraphs, mean
43	LSAPP1d	LSAppd	0.165	LSA overlap, adjacent paragraphs, standard deviation
44	LSAGN	LSAGN	0.215	LSA given/new, sentences, mean
45	LSAGNd	n/a	0.163	LSA given/new, sentences, standard deviation
46	LDTTRc	TYPTOKc	0.341	Lexical diversity, type-token ratio, content word lemmas
47	LDTTRa	n/a	0.222	Lexical diversity, type-token ratio, all words
48	LDMTLD	LEXDIVTD	66.972	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	100.886	Lexical diversity, VOCD, all words
50	CNCAll	CONi	98.425	All connectives incidence
51	CNCCaus	CONCAUSi	34.507	Causal connectives incidence
52	CNCLogic	CONLOGi	42.381	Logical connectives incidence
53	CNCADC	CONADVCONi	9.727	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	12.506	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	25.938	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	58.360	Additive connectives incidence
57	CNCPos	n/a	0	Positive connectives incidence
58	CNCNeg	n/a	0	Negative connectives incidence
59	SMCAUSv	CAUSV	8.800	Causal verb incidence
60	SMCAUSvp	CAUSVP	23.390	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	10.421	Intentional verbs incidence
62	SMCAUSr	CAUSC	1.615	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	2.891	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.069	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.510	WordNet verb overlap
66	SMTEMP	TEMPta	0.804	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	5.787	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.809	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.758	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.906	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.890	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.072	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.043	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	363.826	Noun phrase density, incidence
75	DRVP	n/a	216.304	Verb phrase density, incidence
76	DRAP	n/a	39.833	Adverbial phrase density, incidence
77	DRPP	n/a	113.478	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	3.011	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	3.242	Negation density, incidence
80	DRGERUND	GERUNDi	26.633	Gerund density, incidence
81	DRINF	INFi	29.180	Infinitive density, incidence
82	WRDNOUN	NOUNi	260.769	Noun incidence
83	WRDVERB	VERBi	114.868	Verb incidence
84	WRDADJ	ADJi	54.886	Adjective incidence
85	WRDADV	ADVi	58.360	Adverb incidence
86	WRDPRO	DENPRPi	88.930	Pronoun incidence
87	WRDPRP1s	n/a	12.274	First person singular pronoun incidence
88	WRDPRP1p	n/a	32.654	First person plural pronoun incidence
89	WRDPRP2	PRO2i	14.590	Second person pronoun incidence
90	WRDPRP3s	n/a	2.316	Third person singular pronoun incidence
91	WRDPRP3p	n/a	15.980	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.355	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.119	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.756	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	352.424	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	577.353	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	367.666	Concreteness for content words, mean
